user_id,sex,bdate,city,birth_year
260777557,1,0,Unknown,0
261304075,1,0,Набережные Челны,0
261339925,1,1983-11-17 00:00:00,Ростов-на-Дону,1983
262689993,1,0,Unknown,0
262907650,1,1985-12-12 00:00:00,Москва,1985
263189356,1,0,Unknown,0
263501403,1,0,Unknown,0
264052051,2,1984-05-11 00:00:00,Федоровка,1984
264816721,2,1975-06-09 00:00:00,Оренбург,1975
265299971,2,1992-07-29 00:00:00,Самара,1992
266072844,1,1992-11-02 00:00:00,Москва,1992
266295865,2,1902-07-26 00:00:00,Чернобыль,1902
266307893,1,0,Beijing,0
266396622,1,0,Unknown,0
266675024,2,1987-04-13 00:00:00,Кагул,1987
267103271,2,1952-02-27 00:00:00,Москва,1952
267200151,2,1991-06-07 00:00:00,Москва,1991
267920411,2,1991-09-22 00:00:00,Новомосковск,1991
268611378,2,1977-09-16 00:00:00,Новосибирск,1977
269123989,1,1983-10-07 00:00:00,Москва,1983
269270958,2,1967-01-10 00:00:00,Стрежевой,1967
270615144,1,1970-04-12 00:00:00,Unknown,1970
270754085,2,1980-07-27 00:00:00,Unknown,1980
270875608,2,2000-03-19 00:00:00,Unknown,2000
271209957,2,0,Москва,0
271318261,1,0,Бердск,0
271398226,2,0,Москва,0
271720103,1,2001-07-05 00:00:00,Рязань,2001
273025446,1,1996-03-16 00:00:00,Казань,1996
273226536,1,0,Unknown,0
273759680,1,2001-10-24 00:00:00,Киев,2001
273851558,2,0,Unknown,0
273926171,1,0,Мичуринск,0
274057276,1,1992-01-08 00:00:00,Москва,1992
274081399,2,0,Одесса,0
274161685,2,1996-04-22 00:00:00,Москва,1996
274228735,1,0,Unknown,0
274453070,2,1979-03-12 00:00:00,Unknown,1979
274644279,2,0,Unknown,0
274772302,1,1992-02-17 00:00:00,Каменец-Подольский,1992
274994072,2,1993-01-02 00:00:00,Владивосток,1993
275122301,1,1996-01-20 00:00:00,Николаев,1996
275185615,2,1968-02-16 00:00:00,Ульяновск,1968
275302456,1,0,Москва,0
275670263,2,1970-02-13 00:00:00,Рузаевка,1970
275951008,1,2004-10-01 00:00:00,Купянск,2004
276016854,1,1998-11-04 00:00:00,Краснодар,1998
276916498,1,2001-05-22 00:00:00,Unknown,2001
276932196,2,1973-06-12 00:00:00,Благовещенск,1973
277274703,1,0,Unknown,0
277383209,1,0,Москва,0
277879006,2,1988-03-13 00:00:00,Unknown,1988
278078908,1,0,Донецк,0
278320268,2,0,Хабаровск,0
278726697,1,0,Нефтекамск,0
279075769,1,1971-05-02 00:00:00,Ставрополь,1971
279141390,2,1970-10-20 00:00:00,Кулунда,1970
279528061,1,1976-11-09 00:00:00,Unknown,1976
279880341,2,1965-09-24 00:00:00,Новозыбков,1965
279883521,2,0,Москва,0
280252748,2,0,Санкт-Петербург,0
280532915,1,1988-02-17 00:00:00,Новосибирск,1988
281015525,2,1983-07-25 00:00:00,Орск,1983
281034671,2,1979-05-04 00:00:00,Челябинск,1979
281035171,2,1964-01-08 00:00:00,Сарс,1964
282121722,2,0,Челябинск,0
282342618,1,1995-10-01 00:00:00,Москва,1995
282415541,2,1990-06-03 00:00:00,Москва,1990
283570793,2,2003-10-29 00:00:00,Могилёв,2003
283706385,1,1985-04-01 00:00:00,Омск,1985
284315216,1,1983-12-08 00:00:00,Москва,1983
284390912,2,1968-06-11 00:00:00,Тюмень,1968
284594859,2,1999-06-19 00:00:00,Unknown,1999
284962180,2,0,Донецк,0
285007971,2,1916-08-05 00:00:00,Unknown,1916
285809905,2,2001-09-14 00:00:00,Астана,2001
286118324,1,0,Москва,0
286719975,2,0,Москва,0
288007909,1,1963-04-05 00:00:00,Волгоград,1963
288219656,2,1962-04-16 00:00:00,Ярославль,1962
290173611,1,1990-03-07 00:00:00,Unknown,1990
291350824,2,1980-01-06 00:00:00,Хабаровск,1980
291465552,1,0,Алматы,0
291731671,1,0,Новосибирск,0
292370067,2,1990-11-17 00:00:00,Москва,1990
292398186,1,1989-07-05 00:00:00,Москва,1989
292712793,2,0,Орск,0
294115538,2,1953-01-03 00:00:00,Unknown,1953
294457888,1,2007-06-22 00:00:00,Санкт-Петербург,2007
295495708,1,1996-08-28 00:00:00,Санкт-Петербург,1996
295880723,1,1956-11-11 00:00:00,Рубцовск,1956
296719777,2,1964-10-14 00:00:00,Тольятти,1964
297050737,1,1957-07-27 00:00:00,Unknown,1957
297122302,2,1983-02-12 00:00:00,Тобольск,1983
297190234,2,0,Сочи,0
297456338,2,1975-06-07 00:00:00,Нижний Новгород,1975
297612428,1,0,Unknown,0
298154555,1,1976-07-02 00:00:00,Москва,1976
298215865,1,0,Unknown,0
298369990,1,0,Москва,0
298394753,1,1985-01-19 00:00:00,Киров,1985
298500421,2,1975-07-15 00:00:00,Москва,1975
299444843,2,1987-06-13 00:00:00,Москва,1987
299692339,1,1988-07-14 00:00:00,Москва,1988
301271827,2,1971-06-01 00:00:00,Тула,1971
301398273,1,1991-01-06 00:00:00,Москва,1991
301440776,1,0,Комсомольск-на-Амуре,0
301555852,1,0,Нерюнгри,0
301620289,2,1970-10-05 00:00:00,Москва,1970
301851915,2,0,Балашов,0
302248472,2,1907-01-01 00:00:00,Красноярск,1907
302992079,2,1981-01-04 00:00:00,Волжский,1981
303920831,2,0,Семей,0
304557902,1,1977-11-05 00:00:00,Волгоград,1977
304827347,1,0,Москва,0
305638684,2,1971-01-22 00:00:00,Санкт-Петербург,1971
305998868,2,1970-05-16 00:00:00,Кирово-Чепецк,1970
307383318,1,1988-04-05 00:00:00,Владикавказ,1988
307719418,2,1968-09-02 00:00:00,Ярославль,1968
308000548,2,1986-05-14 00:00:00,Кострома,1986
308106057,1,1990-10-01 00:00:00,Днепр (Днепропетровск),1990
308115201,1,0,Москва,0
308932624,1,0,Санкт-Петербург,0
310073396,2,0,Киев,0
310297678,1,0,Харьков,0
311377834,1,0,Новосибирск,0
311716001,2,1983-04-20 00:00:00,Unknown,1983
311764068,1,0,Астрахань,0
311844501,1,1990-10-05 00:00:00,Москва,1990
311975227,1,1976-08-09 00:00:00,Unknown,1976
312387653,2,1913-11-13 00:00:00,Москва,1913
312511974,1,1993-02-03 00:00:00,Москва,1993
313007254,1,1980-08-03 00:00:00,Москва,1980
313288966,1,0,Санкт-Петербург,0
313588315,2,1980-06-01 00:00:00,Пенза,1980
313983934,2,1982-03-23 00:00:00,Луганск,1982
315900593,1,1987-07-10 00:00:00,Unknown,1987
315922849,1,1990-03-19 00:00:00,Вологда,1990
316390985,1,0,Колпашево,0
316474170,1,0,Курган,0
317465540,2,1956-07-31 00:00:00,Москва,1956
318179660,1,1989-10-21 00:00:00,Москва,1989
318390883,1,1997-05-19 00:00:00,Unknown,1997
318444363,1,1997-10-11 00:00:00,Unknown,1997
318516710,2,1998-10-21 00:00:00,Киев,1998
319371296,2,1987-04-07 00:00:00,Москва,1987
319389075,1,1990-11-01 00:00:00,Алчевск,1990
319984343,1,1990-01-27 00:00:00,Москва,1990
320466566,1,1967-01-09 00:00:00,Цингалы,1967
320960526,2,2002-07-21 00:00:00,Москва,2002
321416894,1,0,Челябинск,0
321453118,1,0,Ковдор,0
321544676,1,1980-02-02 00:00:00,Санкт-Петербург,1980
321629590,1,1998-05-29 00:00:00,Курск,1998
321729772,2,0,Первоуральск,0
321776133,1,1962-10-24 00:00:00,Ярославль,1962
321866612,2,0,Уфа,0
321967730,2,0,Сатис,0
322272926,1,1991-07-07 00:00:00,Москва,1991
322404363,2,1970-08-03 00:00:00,Пермь,1970
323742165,1,0,Петрозаводск,0
324305152,1,0,Петропавловск,0
324645506,2,1983-06-02 00:00:00,Москва,1983
325464159,1,0,Братск,0
325637509,1,2002-12-08 00:00:00,Москва,2002
325734629,1,1987-09-21 00:00:00,Братск,1987
326398877,1,1985-01-01 00:00:00,Новосибирск,1985
327001165,1,1994-02-17 00:00:00,Москва,1994
327669480,2,2001-11-28 00:00:00,Москва,2001
328486570,1,1961-05-31 00:00:00,Unknown,1961
330343780,1,0,Unknown,0
330435079,1,0,Новосибирск,0
330469888,1,1991-07-30 00:00:00,Москва,1991
330891180,2,1989-10-06 00:00:00,Москва,1989
331014179,2,1981-01-19 00:00:00,Сумы,1981
331021042,2,1985-01-01 00:00:00,Краснодар,1985
331490870,2,1976-09-23 00:00:00,Чапаевск,1976
331547834,2,1982-06-12 00:00:00,Волгоград,1982
331839548,1,1989-01-07 00:00:00,Москва,1989
331969679,2,1979-11-16 00:00:00,Москва,1979
332021145,1,1986-06-06 00:00:00,Москва,1986
332549245,1,1988-08-04 00:00:00,Екатеринбург,1988
332651655,2,0,Санкт-Петербург,0
332814846,1,1936-08-16 00:00:00,Иланский,1936
333118976,2,1968-04-20 00:00:00,Шахты,1968
333197967,1,1985-04-02 00:00:00,Москва,1985
333337499,2,1978-02-05 00:00:00,Unknown,1978
333588373,1,1988-06-06 00:00:00,Москва,1988
334281712,2,1987-06-14 00:00:00,Москва,1987
334302709,1,1992-10-06 00:00:00,Москва,1992
334430157,1,1986-03-09 00:00:00,Москва,1986
336581596,1,0,Горошиное,0
336928484,1,0,Unknown,0
337794433,2,1985-10-17 00:00:00,Москва,1985
338296561,2,1976-07-09 00:00:00,Unknown,1976
338344942,2,2001-05-22 00:00:00,Санкт-Петербург,2001
338656661,2,1971-01-30 00:00:00,Москва,1971
338725557,1,1997-07-10 00:00:00,Санкт-Петербург,1997
338746877,1,0,Unknown,0
339309471,1,1989-02-04 00:00:00,Москва,1989
339449165,1,0,Прокопьевск,0
339630982,2,1988-07-05 00:00:00,Unknown,1988
339965489,1,1987-06-24 00:00:00,Unknown,1987
339966220,2,2002-07-29 00:00:00,Unknown,2002
340192626,2,1985-05-17 00:00:00,Москва,1985
340503873,1,0,Санкт-Петербург,0
340594870,1,1989-04-03 00:00:00,Москва,1989
340675093,1,0,Орёл,0
340704835,1,0,Unknown,0
340732520,1,2003-11-16 00:00:00,Рыбинск,2003
340862496,2,1975-02-23 00:00:00,Москва,1975
340955893,1,0,Unknown,0
341444027,2,1990-05-24 00:00:00,Delhi,1990
341613654,1,0,Unknown,0
342210287,1,1990-12-06 00:00:00,Москва,1990
343213313,2,1984-02-18 00:00:00,Москва,1984
343590939,2,1982-01-01 00:00:00,Москва,1982
344018853,1,1985-07-22 00:00:00,Москва,1985
344145543,2,1992-02-19 00:00:00,Москва,1992
344338216,2,1948-01-03 00:00:00,Москва,1948
344959853,2,1984-05-04 00:00:00,Unknown,1984
345539962,1,1975-10-02 00:00:00,Улан-Удэ,1975
345664743,2,1982-03-06 00:00:00,Москва,1982
346294542,2,0,Красноярск,0
346366781,1,0,Тамбов,0
346398107,1,0,Краснодар,0
346562307,1,0,Unknown,0
346694102,1,0,Екатеринбург,0
347041331,2,1981-03-25 00:00:00,Алматы,1981
347366874,1,1954-08-19 00:00:00,Москва,1954
347578324,1,1996-10-22 00:00:00,Тула,1996
347581033,1,0,Владимир,0
348083399,1,1990-10-02 00:00:00,Unknown,1990
348094977,2,1987-05-11 00:00:00,Unknown,1987
348468942,2,1980-10-11 00:00:00,Москва,1980
348807661,2,1979-02-26 00:00:00,Назарово,1979
348937490,2,1985-08-03 00:00:00,Курган,1985
349718359,1,1986-12-05 00:00:00,Москва,1986
349975313,2,1980-02-20 00:00:00,Судак,1980
350763977,2,1986-04-27 00:00:00,Москва,1986
351802337,2,0,Unknown,0
351858848,2,1968-06-19 00:00:00,Новочебоксарск,1968
351997528,2,1976-03-10 00:00:00,Unknown,1976
352695690,1,1990-06-06 00:00:00,Москва,1990
352750335,1,1985-06-18 00:00:00,Уфа,1985
352776127,2,1950-11-06 00:00:00,Юкаменское,1950
352845323,1,0,Москва,0
353038023,1,1996-02-19 00:00:00,Москва,1996
353772961,1,1988-01-03 00:00:00,Нижний Новгород,1988
353898083,1,1983-06-26 00:00:00,Санкт-Петербург,1983
353952120,1,0,Радужный,0
355016061,2,1988-12-30 00:00:00,Москва,1988
355028692,2,1955-01-09 00:00:00,Москва,1955
355044677,1,0,Королёв,0
355670940,2,1968-03-10 00:00:00,Рубцовск,1968
356174633,1,0,Unknown,0
356278537,1,1986-01-07 00:00:00,Yokohama,1986
356640537,2,2004-01-17 00:00:00,Unknown,2004
357313691,2,1972-09-18 00:00:00,Екатеринбург,1972
357714167,2,1984-10-06 00:00:00,Луганск,1984
357878464,2,1959-03-14 00:00:00,Нижний Новгород,1959
357991330,2,0,Бронницы,0
358222075,2,1990-07-13 00:00:00,Астрахань,1990
358609662,1,1989-03-03 00:00:00,Ярославль,1989
360102697,2,0,Ставрополь,0
360477939,2,1965-10-04 00:00:00,Unknown,1965
360904468,2,1987-08-04 00:00:00,Ростов-на-Дону,1987
361053590,2,0,Чебоксары,0
361653807,2,1988-05-17 00:00:00,Барнаул,1988
361854768,1,0,Рыбинск,0
362594685,2,1972-08-31 00:00:00,Ижевск,1972
362813211,2,0,Казань,0
362999104,2,1976-06-10 00:00:00,Ставрополь,1976
363556363,2,1984-07-12 00:00:00,Горхон,1984
364224776,2,1990-05-08 00:00:00,Москва,1990
364506690,2,1988-05-09 00:00:00,Москва,1988
365000500,1,1985-03-05 00:00:00,Москва,1985
365199285,2,0,Unknown,0
365639562,1,1977-08-12 00:00:00,Москва,1977
366584923,1,1987-01-01 00:00:00,Москва,1987
366667788,2,1978-12-25 00:00:00,Кстово (деревня),1978
367108130,2,1968-04-09 00:00:00,Ангарск,1968
367108860,1,1983-03-06 00:00:00,Москва,1983
367452061,2,1958-09-26 00:00:00,Тула,1958
367565352,2,1996-05-28 00:00:00,Unknown,1996
367713730,1,1989-02-28 00:00:00,Москва,1989
367791246,2,1980-10-03 00:00:00,Саратов,1980
368238191,2,1973-06-27 00:00:00,Ступино,1973
368304343,2,1983-12-04 00:00:00,Москва,1983
368402752,2,1982-05-25 00:00:00,Москва,1982
368493451,2,1969-04-29 00:00:00,Томск,1969
368799453,2,1982-10-06 00:00:00,Москва,1982
368988958,1,1984-02-19 00:00:00,Геленджик,1984
369534631,2,1990-01-13 00:00:00,Москва,1990
369777037,1,0,Москва,0
369802037,1,1988-05-23 00:00:00,Москва,1988
371322955,2,1989-01-06 00:00:00,Москва,1989
372037205,2,0,Москва,0
372671645,2,0,Москва,0
372812920,2,0,Санкт-Петербург,0
373582690,1,0,Москва,0
373826985,1,1991-11-30 00:00:00,Москва,1991
373828320,2,1987-05-06 00:00:00,Подольск,1987
373943715,2,1993-03-02 00:00:00,Москва,1993
374319296,1,1991-01-01 00:00:00,Москва,1991
374447583,2,1976-12-15 00:00:00,Курск,1976
374459526,2,1977-01-04 00:00:00,Москва,1977
374617668,1,1975-01-01 00:00:00,Краснодар,1975
375887343,2,1983-06-25 00:00:00,Unknown,1983
376025998,1,1982-03-15 00:00:00,Москва,1982
376058153,1,0,Unknown,0
376499629,2,1993-02-21 00:00:00,Топки,1993
377047072,1,1987-02-08 00:00:00,Москва,1987
377462367,1,1962-07-07 00:00:00,Усть-Каменогорск,1962
377735389,2,1984-07-21 00:00:00,Москва,1984
378068797,1,1989-07-01 00:00:00,Казань,1989
378534763,2,1979-05-16 00:00:00,Абакан,1979
378863052,2,0,Саранск,0
380649655,1,0,Unknown,0
380965031,2,1962-03-12 00:00:00,Таганрог,1962
381173082,1,0,Unknown,0
382023040,1,1995-01-01 00:00:00,Санкт-Петербург,1995
382160487,1,1990-02-21 00:00:00,Москва,1990
382698304,2,1969-03-24 00:00:00,Unknown,1969
383866283,2,1988-07-25 00:00:00,Unknown,1988
384279787,1,1991-05-29 00:00:00,Unknown,1991
384439873,1,1985-09-06 00:00:00,Москва,1985
384485342,2,1981-08-27 00:00:00,Нижний Новгород,1981
384638925,2,1998-03-19 00:00:00,Волгоград,1998
384726664,1,1991-06-06 00:00:00,Ташкент,1991
384866908,2,1985-05-21 00:00:00,Москва,1985
384869664,2,1994-08-21 00:00:00,Москва,1994
385441321,1,1988-07-31 00:00:00,Нижний Новгород,1988
385544804,1,1992-11-08 00:00:00,Москва,1992
385972462,1,2006-03-20 00:00:00,Владивосток,2006
386538144,2,0,Киев,0
386618800,1,1985-08-05 00:00:00,Москва,1985
386896844,1,1991-02-11 00:00:00,Москва,1991
386947020,1,2005-08-13 00:00:00,Unknown,2005
387127673,2,1992-01-26 00:00:00,Москва,1992
387691291,2,1990-12-24 00:00:00,Москва,1990
387805906,1,1993-04-20 00:00:00,Москва,1993
387912810,2,1990-01-02 00:00:00,Москва,1990
387988515,1,1984-03-03 00:00:00,Москва,1984
388520620,2,1985-05-10 00:00:00,Москва,1985
388634943,2,1982-11-05 00:00:00,Тбилиси,1982
388653946,1,1979-04-10 00:00:00,Мелитополь,1979
388941482,2,2000-11-01 00:00:00,Москва,2000
388957724,2,1985-01-01 00:00:00,Saint Petersburg,1985
389096992,1,1990-01-02 00:00:00,Москва,1990
389108667,1,1992-12-06 00:00:00,Москва,1992
389133934,1,1989-08-17 00:00:00,Москва,1989
389775763,2,1987-06-08 00:00:00,Москва,1987
389850945,2,1978-11-21 00:00:00,Курган,1978
389974364,1,1952-04-08 00:00:00,Unknown,1952
390088786,1,1988-03-21 00:00:00,Unknown,1988
390643940,1,1994-05-17 00:00:00,Unknown,1994
390809018,1,1988-07-08 00:00:00,Москва,1988
390847282,1,1983-07-11 00:00:00,Москва,1983
390991519,1,1992-05-03 00:00:00,Москва,1992
391578716,1,1988-01-01 00:00:00,Москва,1988
391809861,2,1980-07-23 00:00:00,Ростов-на-Дону,1980
392312114,1,1955-01-11 00:00:00,Зарубино,1955
392328850,1,1990-05-08 00:00:00,Москва,1990
392500243,1,1988-06-25 00:00:00,Днепр (Днепропетровск),1988
393059123,1,1989-05-05 00:00:00,Москва,1989
393224312,1,0,Санкт-Петербург,0
393266111,2,0,Unknown,0
393341692,1,1988-05-06 00:00:00,Москва,1988
393362442,1,1988-07-03 00:00:00,Москва,1988
393533520,1,1988-01-02 00:00:00,Москва,1988
393740065,1,1993-06-16 00:00:00,Москва,1993
393869902,2,1985-02-27 00:00:00,Санкт-Петербург,1985
394012041,1,1987-06-02 00:00:00,Москва,1987
394206187,2,1982-08-05 00:00:00,Москва,1982
394212867,2,2002-01-01 00:00:00,Unknown,2002
394711830,2,1978-11-26 00:00:00,Unknown,1978
395051522,2,1976-06-04 00:00:00,Кулунда,1976
395084133,1,1988-08-31 00:00:00,Набережные Челны,1988
395298762,1,1987-09-14 00:00:00,Москва,1987
395340503,1,1992-08-03 00:00:00,Москва,1992
395428877,2,2003-06-06 00:00:00,Санкт-Петербург,2003
395637431,2,1984-08-02 00:00:00,Москва,1984
395772212,1,1986-03-04 00:00:00,Волгоград,1986
395901474,2,1987-05-20 00:00:00,Москва,1987
396153875,1,0,Анжеро-Судженск,0
396393149,1,1991-02-13 00:00:00,Москва,1991
396405763,1,1986-01-15 00:00:00,Москва,1986
396411209,1,1990-12-20 00:00:00,Москва,1990
396445497,1,1985-05-06 00:00:00,Москва,1985
396528415,2,1993-06-04 00:00:00,Москва,1993
396686620,1,1987-03-09 00:00:00,Москва,1987
396907087,1,1992-03-15 00:00:00,Москва,1992
396910749,1,1990-05-05 00:00:00,Москва,1990
396929233,1,1992-08-27 00:00:00,Москва,1992
397008157,2,1984-05-30 00:00:00,Томск,1984
397147595,1,1984-06-07 00:00:00,Москва,1984
397161023,1,1993-04-28 00:00:00,Москва,1993
397952462,2,1976-06-12 00:00:00,Москва,1976
397973029,2,1970-10-21 00:00:00,Томск,1970
398841186,1,1986-11-11 00:00:00,Красноярск,1986
398984005,2,1987-05-09 00:00:00,Земетчино,1987
399067513,2,1999-02-08 00:00:00,Unknown,1999
399302209,1,1989-12-20 00:00:00,Москва,1989
399969865,2,0,Unknown,0
400657550,2,1991-03-03 00:00:00,Москва,1991
400693194,1,1990-01-01 00:00:00,Москва,1990
400700921,1,1990-05-04 00:00:00,Москва,1990
400970168,2,1991-04-21 00:00:00,Москва,1991
401155038,1,1989-02-02 00:00:00,Москва,1989
401312789,2,0,Unknown,0
401620809,1,1989-01-23 00:00:00,Красноярск,1989
401683732,1,1983-01-10 00:00:00,Москва,1983
401739041,2,1986-09-06 00:00:00,Санкт-Петербург,1986
402282126,2,1975-11-29 00:00:00,Москва,1975
402825114,2,1990-01-06 00:00:00,Москва,1990
403115508,1,1989-03-01 00:00:00,Москва,1989
403279952,1,0,Златоуст,0
405059168,2,1960-04-23 00:00:00,Unknown,1960
405296957,2,1977-04-21 00:00:00,Киев,1977
405297418,1,1993-07-06 00:00:00,Москва,1993
405514036,1,1988-04-06 00:00:00,Тюмень,1988
406580747,1,1990-01-30 00:00:00,Москва,1990
406767388,1,1990-02-03 00:00:00,Москва,1990
406841876,1,1986-12-25 00:00:00,Москва,1986
407085842,2,1969-12-09 00:00:00,Unknown,1969
407127839,1,1983-01-15 00:00:00,Москва,1983
407577457,1,1990-01-11 00:00:00,Москва,1990
407936646,1,1986-10-17 00:00:00,Екатеринбург,1986
407955424,1,1992-12-01 00:00:00,Москва,1992
408368560,2,1988-01-01 00:00:00,Москва,1988
408928741,2,1989-04-03 00:00:00,Москва,1989
409179639,1,0,Unknown,0
409546317,2,1988-11-08 00:00:00,Егорьевск,1988
409601726,1,1987-07-05 00:00:00,Москва,1987
409611231,1,1991-10-05 00:00:00,Москва,1991
409719768,2,1988-12-27 00:00:00,Москва,1988
409778209,1,1982-12-07 00:00:00,Москва,1982
410094462,1,1988-06-26 00:00:00,Москва,1988
410458577,2,1971-04-16 00:00:00,Вологда,1971
410724278,2,1987-09-17 00:00:00,Ташкент,1987
411082303,2,1988-06-16 00:00:00,Москва,1988
411290356,2,1975-10-10 00:00:00,Кызыл,1975
411812296,1,1990-05-05 00:00:00,Unknown,1990
411982331,1,1984-06-07 00:00:00,Москва,1984
412501764,1,1981-12-27 00:00:00,Торез,1981
412534719,1,1998-09-29 00:00:00,Unknown,1998
412658722,2,1976-07-06 00:00:00,Нижний Новгород,1976
412753327,1,0,Unknown,0
412991356,2,0,Unknown,0
413969575,2,1990-07-07 00:00:00,Москва,1990
414046599,1,1990-01-01 00:00:00,Москва,1990
414155700,1,1990-09-14 00:00:00,Москва,1990
414165353,1,1988-03-02 00:00:00,Москва,1988
414170519,2,0,Ачинск,0
414306725,2,1985-04-01 00:00:00,Москва,1985
414341453,1,1988-06-23 00:00:00,Москва,1988
414614117,2,1989-01-31 00:00:00,Москва,1989
414646749,2,1997-05-03 00:00:00,Омск,1997
414718629,1,1992-09-20 00:00:00,Москва,1992
414933966,2,1982-09-05 00:00:00,Москва,1982
415000945,2,1989-06-22 00:00:00,Москва,1989
415285864,1,1996-03-01 00:00:00,Тверь,1996
415651977,2,1990-05-02 00:00:00,Москва,1990
415919488,1,1974-01-23 00:00:00,Самара,1974
415999747,1,1990-04-05 00:00:00,Unknown,1990
416217460,1,1992-06-16 00:00:00,Москва,1992
416250631,2,1968-12-30 00:00:00,Unknown,1968
416352534,1,1987-03-05 00:00:00,Москва,1987
416948782,2,1969-08-20 00:00:00,Киев,1969
417341695,2,1970-10-28 00:00:00,Соликамск,1970
417434825,1,1978-11-02 00:00:00,Unknown,1978
417656859,1,0,Волгодонск,0
417714619,2,1987-06-14 00:00:00,Москва,1987
418005791,2,0,Москва,0
418039279,1,1980-04-10 00:00:00,Unknown,1980
418085011,2,1984-05-07 00:00:00,Unknown,1984
418258931,2,1989-08-23 00:00:00,Омск,1989
418510921,2,1990-01-01 00:00:00,Москва,1990
418557223,1,1997-04-15 00:00:00,Москва,1997
418618226,2,1977-10-14 00:00:00,Unknown,1977
419190919,1,1995-05-06 00:00:00,Москва,1995
419285639,1,1990-03-13 00:00:00,Москва,1990
419402186,2,1983-07-17 00:00:00,Красноярск,1983
419456262,2,1994-04-05 00:00:00,Москва,1994
420075365,1,1992-07-16 00:00:00,Москва,1992
420517679,2,1979-09-01 00:00:00,Unknown,1979
420558572,2,1999-08-25 00:00:00,Хучни,1999
420689969,1,1986-08-13 00:00:00,Москва,1986
420734533,1,1982-12-22 00:00:00,Москва,1982
421450802,2,1984-06-03 00:00:00,Москва,1984
421534963,2,0,Воронеж,0
421688645,2,1982-04-04 00:00:00,Долгопрудный,1982
421795545,1,1990-01-04 00:00:00,Москва,1990
421916137,2,0,Unknown,0
422083306,2,0,Таганрог,0
422154927,2,0,Раззаков (Исфана),0
422169163,1,1992-06-28 00:00:00,Москва,1992
422217324,2,1982-05-07 00:00:00,Москва,1982
422350331,2,1901-01-01 00:00:00,Unknown,1901
422398542,2,1984-06-19 00:00:00,Москва,1984
423277197,2,0,Ульяновск,0
423472380,1,1990-01-22 00:00:00,Москва,1990
423505171,2,1990-01-01 00:00:00,Москва,1990
423682910,1,0,Москва,0
423695450,2,0,Москва,0
423965445,2,0,Тольятти,0
424211384,2,1979-04-24 00:00:00,Екатеринбург,1979
424304760,1,1985-01-11 00:00:00,Каменск-Уральский,1985
424964528,1,1987-09-22 00:00:00,Москва,1987
425021603,1,1992-10-07 00:00:00,Москва,1992
425115672,1,1993-07-29 00:00:00,Москва,1993
425337182,2,1994-05-07 00:00:00,Unknown,1994
425460026,2,1990-05-01 00:00:00,Москва,1990
425530445,2,0,Санкт-Петербург,0
425669984,2,1985-05-13 00:00:00,Москва,1985
425683370,2,0,Москва,0
425787996,1,1992-03-21 00:00:00,Москва,1992
425789121,1,1989-04-08 00:00:00,Москва,1989
425826838,2,1991-04-06 00:00:00,Москва,1991
426072787,2,1998-06-05 00:00:00,Москва,1998
426219247,1,1984-07-06 00:00:00,Москва,1984
426354903,2,1980-10-08 00:00:00,Москва,1980
426435863,1,1966-03-21 00:00:00,Симферополь,1966
426558512,2,2004-12-01 00:00:00,Тбилиси,2004
426908454,1,1986-10-06 00:00:00,Москва,1986
427492712,2,1999-07-02 00:00:00,Москва,1999
427772157,2,1996-07-08 00:00:00,Unknown,1996
427916101,2,1987-07-05 00:00:00,Unknown,1987
427970243,2,1985-08-19 00:00:00,Москва,1985
428030470,2,1959-12-03 00:00:00,Юрмала,1959
428437372,2,1992-03-06 00:00:00,Москва,1992
428464353,1,1992-05-07 00:00:00,Минск,1992
428699119,1,1984-06-06 00:00:00,Москва,1984
428860087,1,0,Санкт-Петербург,0
429323362,2,1986-12-07 00:00:00,Москва,1986
430180524,1,1989-02-02 00:00:00,Москва,1989
430432351,1,1958-01-01 00:00:00,Москва,1958
430486371,1,1979-06-15 00:00:00,Уфа,1979
430723964,2,1987-05-19 00:00:00,Москва,1987
430838779,1,1992-06-05 00:00:00,Москва,1992
430867891,1,1989-02-03 00:00:00,Москва,1989
430908761,1,1991-05-02 00:00:00,Москва,1991
430948704,2,1990-07-05 00:00:00,Москва,1990
431110904,2,1982-07-23 00:00:00,Москва,1982
431208820,2,1990-01-01 00:00:00,Москва,1990
431654064,1,1987-04-05 00:00:00,Москва,1987
431695434,1,1984-03-16 00:00:00,Москва,1984
431763959,1,1989-02-03 00:00:00,Москва,1989
431817799,2,1991-05-30 00:00:00,Вологда,1991
431899986,2,0,Москва,0
432141355,2,1970-12-04 00:00:00,Зеленогорск,1970
432169173,1,1992-05-23 00:00:00,Москва,1992
432397940,1,1963-03-20 00:00:00,Unknown,1963
432441017,1,1983-04-29 00:00:00,Москва,1983
432677537,2,1960-05-21 00:00:00,Unknown,1960
432738486,1,1990-09-03 00:00:00,Москва,1990
432968928,2,1985-10-01 00:00:00,Москва,1985
432989350,2,1986-10-01 00:00:00,Тверь,1986
432993803,2,1974-06-21 00:00:00,Unknown,1974
433215001,2,0,Санкт-Петербург,0
433323280,2,0,Минск,0
433401738,1,1989-06-06 00:00:00,Москва,1989
433431956,1,0,Санкт-Петербург,0
433923665,2,1986-03-29 00:00:00,Москва,1986
434011972,1,1984-04-15 00:00:00,Москва,1984
434071742,1,0,Unknown,0
434364178,2,1990-03-24 00:00:00,Москва,1990
434606135,2,0,Unknown,0
